folio,incidente_c4,fecha_creacion,latitud,longitud
C5/20210813/03760,Encharcamiento,2021-08-13,19.35759,-99.051381
C5/20210812/04292,Inundacion,2021-08-12,19.255664,-99.078018
C5/20210813/03346,Inundacion,2021-08-13,19.359348,-99.05111
C5/20210813/03348,Inundacion,2021-08-13,19.352993,-99.036122
C5/20210813/03783,Inundacion,2021-08-13,19.362988,-99.037268
C5/20210813/03525,Inundacion,2021-08-13,19.355976,-99.038557
C5/20210813/03207,Inundacion,2021-08-13,19.355976,-99.038557
C5/20210813/03108,Inundacion,2021-08-13,19.368019,-99.031082
C5/20210813/03585,Inundacion,2021-08-13,19.359345,-99.050216
C5/20210810/04410,Desborde canal rio presa,2021-08-10,19.282241,-98.995473
C5/20210810/04368,Desborde canal rio presa,2021-08-10,19.279669,-98.995264
C5/20210810/04498,Desborde canal rio presa,2021-08-10,19.27921,-98.992104
C5/20210810/04181,Encharcamiento,2021-08-10,19.35621,-99.158232
C5/20210810/04083,Encharcamiento,2021-08-10,19.408367,-99.162591
C5/20210810/04022,Encharcamiento,2021-08-10,19.293418,-99.239962
C5/20210811/00735,Encharcamiento,2021-08-11,19.283283,-99.205305
C5/20210811/02655,Encharcamiento,2021-08-11,19.418925,-99.151419
C5/20210811/03124,Encharcamiento,2021-08-11,19.498879,-99.082724
C5/20210811/03471,Encharcamiento,2021-08-11,19.401556,-99.100014
C5/20210810/04452,Inundacion,2021-08-10,19.286265,-99.030377
C5/20210810/03852,Inundacion,2021-08-10,19.286362,-99.230739
C5/20210810/04169,Inundacion,2021-08-10,19.284557,-99.234997
C5/20210808/05306,Inundacion,2021-08-08,19.357682,-99.112818
C5/20210810/04305,Desborde canal rio presa,2021-08-10,19.279356,-98.99307
C5/20210810/04339,Encharcamiento,2021-08-10,19.279669,-98.995264
C5/20210810/03410,Encharcamiento,2021-08-10,19.374019,-99.131389
C5/20210810/03481,Inundacion,2021-08-10,19.378499,-99.21126
C5/20210810/03368,Inundacion,2021-08-10,19.362695,-99.155198
C5/20210810/03554,Inundacion,2021-08-10,19.36698,-99.155398
C5/20210810/03519,Inundacion,2021-08-10,19.356985,-99.153993
C5/20210810/03607,Inundacion,2021-08-10,19.553216,-99.13813
C5/20210810/04015,Encharcamiento,2021-08-10,19.394723,-99.185737
C5/20210810/03860,Encharcamiento,2021-08-10,19.295388,-99.002635
C5/20210811/01907,Encharcamiento,2021-08-11,19.426746,-99.138322
C5/20210810/03782,Inundacion,2021-08-10,19.32373,-99.031473
C5/20210810/03880,Inundacion,2021-08-10,19.285311,-99.22601
C5/20210810/04127,Inundacion,2021-08-10,19.323941,-99.07881
C5/20210810/04115,Inundacion,2021-08-10,19.262131,-99.006841
C5/20210810/04161,Inundacion,2021-08-10,19.405228,-99.163405
C5/20210812/03539,Encharcamiento,2021-08-12,19.245508,-99.095001
C5/20210813/03201,Encharcamiento,2021-08-13,19.356889,-99.044812
C5/20210813/03036,Encharcamiento,2021-08-13,19.361924,-99.054977
C5/20210813/03228,Encharcamiento,2021-08-13,19.355589,-99.049433
C5/20210813/03474,Encharcamiento,2021-08-13,19.359348,-99.05111
C5/20210813/03643,Encharcamiento,2021-08-13,19.355976,-99.038557
C5/20210812/03438,Inundacion,2021-08-12,19.245783,-99.077512
C5/20210813/03238,Inundacion,2021-08-13,19.373072,-99.027469
C5/20210813/03227,Inundacion,2021-08-13,19.342591,-99.033882
C5/20210813/03617,Inundacion,2021-08-13,19.352685,-99.040113
C5/20210813/03359,Inundacion,2021-08-13,19.375779,-99.03828
C5/20210813/03370,Inundacion,2021-08-13,19.359313,-99.050668
C5/20210813/03389,Inundacion,2021-08-13,19.355589,-99.049433
C5/20210813/03087,Inundacion,2021-08-13,19.355432,-99.035293
C5/20210812/03714,Encharcamiento,2021-08-12,19.352601,-99.051771
C5/20210810/04209,Encharcamiento,2021-08-10,19.292029,-99.241504
C5/20210810/04439,Inundacion,2021-08-10,19.278617,-98.99218
C5/20210810/03785,Inundacion,2021-08-10,19.332575,-99.028737
C5/20210810/03787,Inundacion,2021-08-10,19.287837,-99.032123
C5/20210810/03888,Inundacion,2021-08-10,19.293859,-99.224866
C5/20210810/03934,Inundacion,2021-08-10,19.325786,-99.043442
C5/20210810/03966,Inundacion,2021-08-10,19.288981,-99.233457
C5/20210810/04085,Inundacion,2021-08-10,19.283347,-99.195784
C5/20210810/04061,Inundacion,2021-08-10,19.326892,-99.036935
C5/20210810/04135,Inundacion,2021-08-10,19.284395,-99.218316
C5/20210810/04088,Inundacion,2021-08-10,19.344104,-99.075757
C5/20210810/04160,Inundacion,2021-08-10,19.385384,-99.211651
C5/20210810/04315,Desborde canal rio presa,2021-08-10,19.27921,-98.992104
C5/20210810/03113,Encharcamiento,2021-08-10,19.352536,-99.128856
C5/20210810/03732,Inundacion,2021-08-10,19.396018,-99.109733
C5/20210812/03569,Encharcamiento,2021-08-12,19.357211,-99.034969
C5/20210812/03307,Inundacion,2021-08-12,19.357211,-99.034969
C5/20210813/03863,Encharcamiento,2021-08-13,19.355976,-99.038557
C5/20210813/03280,Inundacion,2021-08-13,19.30752,-99.146727
C5/20210813/03326,Inundacion,2021-08-13,19.353853,-99.036695
C5/20210813/03412,Inundacion,2021-08-13,19.374868,-99.018681
C5/20210813/03071,Inundacion,2021-08-13,19.36222,-99.056756
C5/20210813/03509,Inundacion,2021-08-13,19.353853,-99.036695
C5/20210813/03628,Inundacion,2021-08-13,19.355976,-99.038557
C5/20210813/03052,Encharcamiento,2021-08-13,19.375141,-99.031429
C5/20210831/02288,Encharcamiento,2021-08-31,19.379352,-99.098543
C5/20210813/03145,Encharcamiento,2021-08-13,19.382624,-99.025988
C5/20210813/03286,Encharcamiento,2021-08-13,19.363557,-99.054564
C5/20210813/03259,Inundacion,2021-08-13,19.364489,-99.056735
C5/20210813/03060,Inundacion,2021-08-13,19.372413,-99.016981
C5/20210813/03482,Inundacion,2021-08-13,19.359348,-99.05111
C5/20210813/03689,Inundacion,2021-08-13,19.355607,-99.050326
C5/20210810/04129,Encharcamiento,2021-08-10,19.329062,-99.031252
C5/20210810/04334,Inundacion,2021-08-10,19.377426,-99.192168
C5/20210810/03870,Inundacion,2021-08-10,19.287762,-99.23085
C5/20210810/03837,Inundacion,2021-08-10,19.329018,-99.043158
C5/20210810/03890,Inundacion,2021-08-10,19.329018,-99.043158
C5/20210810/03898,Inundacion,2021-08-10,19.282629,-99.238771
C5/20210810/03956,Inundacion,2021-08-10,19.299709,-99.037901
C5/20210810/04123,Inundacion,2021-08-10,19.363392,-99.212645
C5/20210813/03176,Encharcamiento,2021-08-13,19.349644,-99.032961
C5/20210813/03261,Inundacion,2021-08-13,19.359678,-99.038995
C5/20210813/03363,Inundacion,2021-08-13,19.362988,-99.037268
C5/20210813/03057,Inundacion,2021-08-13,19.361924,-99.054977
C5/20210813/03164,Inundacion,2021-08-13,19.361924,-99.054977
C5/20210813/03489,Inundacion,2021-08-13,19.308025,-99.142968
C5/20210812/03782,Inundacion,2021-08-12,19.200771,-99.106734
C5/20210817/03193,Inundacion,2021-08-17,19.341237,-99.16774
C5/20210819/00606,Inundacion,2021-08-19,19.407941,-99.147625
C5/20210813/03408,Encharcamiento,2021-08-13,19.359678,-99.038995
C5/20210813/03610,Encharcamiento,2021-08-13,19.355607,-99.050326
C5/20210813/00855,Inundacion,2021-08-13,19.247273,-99.077208
C5/20210813/03278,Inundacion,2021-08-13,19.35902,-99.056553
C5/20210813/03308,Inundacion,2021-08-13,19.367641,-99.030302
C5/20210813/03338,Inundacion,2021-08-13,19.342306,-99.04568
C5/20210813/03325,Inundacion,2021-08-13,19.359348,-99.05111
C5/20210813/03453,Inundacion,2021-08-13,19.359348,-99.05111
C5/20210813/03138,Inundacion,2021-08-13,19.364604,-99.036986
C5/20210813/03758,Inundacion,2021-08-13,19.355791,-99.037458
C5/20210813/03537,Inundacion,2021-08-13,19.355607,-99.050326
C5/20210816/03546,Encharcamiento,2021-08-16,19.524186,-99.168261
C5/20210820/04395,Encharcamiento,2021-08-20,19.302525,-99.050323
C5/20210817/03008,Encharcamiento,2021-08-17,19.444571,-99.087266
C5/20210821/02359,Encharcamiento,2021-08-21,19.47368,-99.160774
C5/20210821/01894,Encharcamiento,2021-08-21,19.365526,-99.069298
C5/20210821/01682,Encharcamiento,2021-08-21,19.373705,-99.187799
C5/20210821/02073,Encharcamiento,2021-08-21,19.470207,-99.120823
C5/20210813/03912,Inundacion,2021-08-13,19.244516,-99.240369
C5/20210818/00756,Inundacion,2021-08-18,19.378817,-99.140978
C5/20210817/03296,Encharcamiento,2021-08-17,19.453876,-99.057187
C5/20210817/02905,Encharcamiento,2021-08-17,19.491708,-99.076661
C5/20210817/03177,Encharcamiento,2021-08-17,19.453876,-99.057187
C5/20210820/02819,Encharcamiento,2021-08-20,19.282591,-99.170459
C5/20210820/01553,Inundacion,2021-08-20,19.316337,-99.158561
C2N/20210829/00547,Encharcamiento,2021-08-29,19.417003,-99.103047
C5/20210818/02548,Encharcamiento,2021-08-18,19.401315,-99.105418
C5/20210830/04233,Inundacion,2021-08-30,19.381289,-99.100217
C5/20210826/02803,Inundacion,2021-08-26,19.300143,-99.058686
C5/20210817/02915,Inundacion,2021-08-17,19.489084,-99.07537
C5/20210821/01574,Encharcamiento,2021-08-21,19.483181,-99.151634
C5/20210821/02344,Encharcamiento,2021-08-21,19.452038,-99.159945
C5/20210821/02921,Encharcamiento,2021-08-21,19.469693,-99.102111
C5/20210821/01815,Encharcamiento,2021-08-21,19.343296,-99.256541
C5/20210821/02514,Encharcamiento,2021-08-21,19.473374,-99.148424
C5/20210821/02442,Encharcamiento,2021-08-21,19.36222,-99.056756
C5/20210821/01911,Encharcamiento,2021-08-21,19.500458,-99.089759
C5/20210821/02239,Encharcamiento,2021-08-21,19.50451,-99.087661
C5/20210821/02095,Encharcamiento,2021-08-21,19.39365,-99.071201
C5/20210819/02453,Encharcamiento,2021-08-19,19.297513,-99.06104
C5/20210819/02822,Encharcamiento,2021-08-19,19.456067,-99.086157
C5/20210823/01872,Encharcamiento,2021-08-23,19.391287,-99.078282
C5/20210831/03088,Encharcamiento,2021-08-31,19.379352,-99.098543
C5/20210817/03178,Encharcamiento,2021-08-17,19.358939,-99.161996
C5/20210817/03234,Encharcamiento,2021-08-17,19.453876,-99.057187
C5/20210823/03556,Encharcamiento,2021-08-23,19.402743,-99.059445
C5/20210822/05147,Encharcamiento,2021-08-22,19.444309,-99.144558
C5/20210819/01867,Inundacion,2021-08-19,19.40817,-99.140842
C5/20210819/01346,Encharcamiento,2021-08-19,19.299471,-99.176819
C5/20210821/02659,Encharcamiento,2021-08-21,19.451227,-99.070312
C5/20210821/02490,Encharcamiento,2021-08-21,19.204109,-99.044487
C5/20210821/01870,Encharcamiento,2021-08-21,19.365526,-99.069298
C5/20210828/04986,Encharcamiento,2021-08-28,19.413708,-99.140094
C5/20210820/02105,Encharcamiento,2021-08-20,19.383589,-99.147143
C5/20210820/01592,Encharcamiento,2021-08-20,19.35547,-99.161993
C5/20210820/02733,Encharcamiento,2021-08-20,19.392114,-99.06542
C2O/20210829/00531,Encharcamiento,2021-08-29,19.252573,-99.102831
C5/20210830/02930,Inundacion,2021-08-30,19.500168,-99.092529
C5/20210821/02706,Encharcamiento,2021-08-21,19.36132,-99.1881
C5/20210821/02523,Encharcamiento,2021-08-21,19.444309,-99.144558
C5/20210820/04237,Encharcamiento,2021-08-20,19.308991,-99.136651
C5/20210821/03016,Encharcamiento,2021-08-21,19.431171,-99.121045
C5/20210821/04752,Encharcamiento,2021-08-21,19.443551,-99.14587
C5/20210822/04096,Encharcamiento,2021-08-22,19.447747,-99.090628
C5/20210822/05065,Encharcamiento,2021-08-22,19.42176,-99.140524
C5/20210830/02662,Inundacion,2021-08-30,19.50451,-99.087661
C5/20210830/02644,Inundacion,2021-08-30,19.443801,-99.133323
C5/20210822/05007,Inundacion,2021-08-22,19.388983,-99.057372
C5/20210830/02965,Encharcamiento,2021-08-30,19.501822,-99.089927
C5/20210830/02856,Encharcamiento,2021-08-30,19.501892,-99.092282
C5/20210830/02682,Inundacion,2021-08-30,19.365717,-99.141615
C5/20210830/02920,Inundacion,2021-08-30,19.488871,-99.083341
C5/20210830/02771,Inundacion,2021-08-30,19.429496,-99.125326
C2O/20210829/00525,Encharcamiento,2021-08-29,19.252573,-99.102831
C2N/20210829/00577,Encharcamiento,2021-08-29,19.410934,-99.101675
C2C/20210829/00285,Encharcamiento,2021-08-29,19.462646,-99.156556
C5/20210830/02479,Encharcamiento,2021-08-30,19.300968,-99.172508
C5/20210830/02336,Inundacion,2021-08-30,19.379349,-99.2785
C5/20210809/03265,Encharcamiento,2021-08-09,19.391761,-99.086796
C5/20210809/03231,Encharcamiento,2021-08-09,19.389494,-99.063996
C5/20210809/03388,Encharcamiento,2021-08-09,19.418925,-99.151419
C5/20210830/00795,Encharcamiento,2021-08-30,19.300143,-99.058686
C5/20210830/02839,Encharcamiento,2021-08-30,19.500918,-99.090542
C5/20210830/02672,Encharcamiento,2021-08-30,19.42201,-99.130324
C5/20210830/02670,Encharcamiento,2021-08-30,19.261111,-99.105377
C5/20210830/01967,Encharcamiento,2021-08-30,19.413399,-99.136067
C5/20210830/02486,Inundacion,2021-08-30,19.252327,-99.100114
C5/20210830/02731,Inundacion,2021-08-30,19.50451,-99.087661
C5/20210804/00914,Encharcamiento,2021-08-04,19.420824,-99.131885
C5/20210804/01261,Encharcamiento,2021-08-04,19.35998,-99.134131
C5/20210802/04868,Encharcamiento,2021-08-02,19.232938,-98.998947
C5/20210803/01536,Inundacion,2021-08-03,19.347828,-99.112901
C5/20210803/03150,Inundacion,2021-08-03,19.331892,-99.108432
C5/20210830/03386,Encharcamiento,2021-08-30,19.372177,-99.131371
C5/20210830/02586,Inundacion,2021-08-30,19.302506,-99.168069
C5/20210830/02375,Inundacion,2021-08-30,19.379349,-99.2785
C5/20210830/03671,Encharcamiento,2021-08-30,19.368451,-99.12848
C5/20210830/03208,Encharcamiento,2021-08-30,19.475223,-99.083357
C5/20210830/02932,Encharcamiento,2021-08-30,19.496099,-99.095154
C5/20210830/02657,Inundacion,2021-08-30,19.432252,-99.097643
C5/20210830/02860,Inundacion,2021-08-30,19.503045,-99.091021
C5/20210830/02807,Inundacion,2021-08-30,19.503992,-99.090133
C5/20210830/02968,Inundacion,2021-08-30,19.505627,-99.093492
C5/20210830/02980,Inundacion,2021-08-30,19.50105,-99.089109
C5/20210830/02944,Inundacion,2021-08-30,19.50451,-99.087661
C5/20210830/02886,Inundacion,2021-08-30,19.505627,-99.093492
C5/20210830/02895,Inundacion,2021-08-30,19.501822,-99.089927
C5/20210830/02709,Inundacion,2021-08-30,19.425696,-99.13637
C5/20210830/02757,Inundacion,2021-08-30,19.500168,-99.092529
C5/20210802/02207,Inundacion,2021-08-02,19.453288,-99.097845
C5/20210801/04348,Inundacion,2021-08-01,19.443246,-99.175888
C5/20210805/01237,Encharcamiento,2021-08-05,19.246749,-98.997094
C5/20210805/03741,Encharcamiento,2021-08-05,19.373095,-99.146577
C5/20210804/04111,Inundacion,2021-08-04,19.245783,-99.077512
C5/20210805/01151,Inundacion,2021-08-05,19.310948,-99.116545
C5/20210806/03758,Encharcamiento,2021-08-06,19.448581,-99.11651
C5/20210806/03242,Encharcamiento,2021-08-06,19.446935,-99.104211
C5/20210807/01911,Encharcamiento,2021-08-07,19.246749,-98.997094
C5/20210806/04917,Inundacion,2021-08-06,19.287837,-99.032123
C5/20210806/04964,Inundacion,2021-08-06,19.253451,-99.05537
C5/20210807/03447,Inundacion,2021-08-07,19.423616,-99.112025
C5/20210808/04912,Encharcamiento,2021-08-08,19.418925,-99.151419
C5/20210810/01312,Encharcamiento,2021-08-10,19.371528,-99.231708
C5/20210810/04320,Desborde canal rio presa,2021-08-10,19.279669,-98.995264
C5/20210810/01237,Encharcamiento,2021-08-10,19.386142,-99.061676
C5/20210810/03463,Encharcamiento,2021-08-10,19.356734,-99.155715
C5/20210810/03287,Encharcamiento,2021-08-10,19.396891,-99.109897
C5/20210810/03920,Inundacion,2021-08-10,19.28993,-99.011365
C5/20210810/03660,Inundacion,2021-08-10,19.279669,-98.995264
C5/20210810/04426,Desborde canal rio presa,2021-08-10,19.282241,-98.995473
C5/20210811/00807,Encharcamiento,2021-08-11,19.406947,-99.156042
C5/20210810/03793,Inundacion,2021-08-10,19.321605,-99.037335
C5/20210812/03643,Encharcamiento,2021-08-12,19.232833,-99.097014
C5/20210812/03516,Encharcamiento,2021-08-12,19.238228,-99.09637
C5/20210813/03364,Encharcamiento,2021-08-13,19.354218,-99.038886
C5/20210813/00300,Inundacion,2021-08-13,19.247273,-99.077208
C5/20210813/03229,Inundacion,2021-08-13,19.369226,-99.027435
C5/20210813/03449,Inundacion,2021-08-13,19.355589,-99.049433
C5/20210813/03580,Inundacion,2021-08-13,19.342002,-99.035187
C5/20210831/02376,Encharcamiento,2021-08-31,19.419939,-99.172953
C5/20210817/02936,Encharcamiento,2021-08-17,19.490191,-99.075142
C5/20210817/02881,Encharcamiento,2021-08-17,19.490191,-99.075142
C5/20210817/03088,Encharcamiento,2021-08-17,19.370846,-99.121639
C5/20210818/00814,Encharcamiento,2021-08-18,19.397681,-99.136747
C5/20210818/02945,Encharcamiento,2021-08-18,19.253348,-99.069404
C5/20210820/02660,Encharcamiento,2021-08-20,19.468792,-99.157817
C5/20210821/01749,Encharcamiento,2021-08-21,19.217951,-98.973862
C2O/20210829/00519,Encharcamiento,2021-08-29,19.252573,-99.102831
C2O/20210829/00533,Encharcamiento,2021-08-29,19.252573,-99.102831
C5/20210828/03277,Inundacion,2021-08-28,19.528228,-99.150048
C5/20210830/03017,Encharcamiento,2021-08-30,19.391287,-99.078282
C5/20210830/03407,Encharcamiento,2021-08-30,19.454487,-99.083599
C5/20210830/02855,Encharcamiento,2021-08-30,19.314033,-99.145653
C5/20210830/02585,Encharcamiento,2021-08-30,19.359626,-99.143122
C5/20210830/02689,Inundacion,2021-08-30,19.504252,-99.097999
C5/20210830/02690,Inundacion,2021-08-30,19.360958,-99.143654
C5/20210830/02826,Inundacion,2021-08-30,19.503045,-99.091021
C5/20210830/02991,Inundacion,2021-08-30,19.503045,-99.091021
C5/20210901/00063,Inundacion,2021-09-01,19.392642,-99.212777
C5/20210917/03221,Inundacion,2021-09-17,19.35902,-99.056553
C5/20210917/03472,Encharcamiento,2021-09-17,19.442597,-99.16774
C5/20210918/01593,Inundacion,2021-09-18,19.452627,-99.059366
C5/20210917/03435,Inundacion,2021-09-17,19.373963,-99.151177
C5/20210917/04414,Inundacion,2021-09-17,19.374426,-99.146348
C5/20210917/03363,Encharcamiento,2021-09-17,19.452756,-99.064281
C5/20210918/01190,Encharcamiento,2021-09-18,19.507519,-99.209042
C5/20210918/03582,Encharcamiento,2021-09-18,19.454586,-99.057968
C5/20210918/03835,Encharcamiento,2021-09-18,19.39212,-99.210923
C5/20210921/01679,Encharcamiento,2021-09-21,19.316814,-99.043848
C5/20210921/02400,Encharcamiento,2021-09-21,19.315838,-99.046137
C5/20210921/02509,Encharcamiento,2021-09-21,19.393196,-99.087494
C5/20210911/04552,Encharcamiento,2021-09-11,19.275444,-99.071664
C5/20210905/07077,Encharcamiento,2021-09-05,19.490723,-99.104111
C5/20210906/01468,Encharcamiento,2021-09-06,19.284558,-99.190968
C5/20210906/03183,Encharcamiento,2021-09-06,19.532316,-99.147942
C5/20210906/03289,Encharcamiento,2021-09-06,19.511592,-99.128135
C5/20210905/06900,Inundacion,2021-09-05,19.498805,-99.19886
C5/20210905/06955,Inundacion,2021-09-05,19.451426,-99.051721
C5/20210906/03267,Inundacion,2021-09-06,19.517067,-99.128421
C5/20210906/03607,Encharcamiento,2021-09-06,19.574044,-99.131655
C5/20210906/03266,Encharcamiento,2021-09-06,19.513402,-99.152783
C5/20210905/06998,Inundacion,2021-09-05,19.526464,-99.147545
C5/20210906/03446,Inundacion,2021-09-06,19.502713,-99.126381
C5/20210906/03241,Inundacion,2021-09-06,19.53005,-99.150261
C5/20210901/00517,Encharcamiento,2021-09-01,19.247867,-99.089901
C5/20210901/02177,Encharcamiento,2021-09-01,19.47528,-99.188752
C5/20210901/00046,Inundacion,2021-09-01,19.39212,-99.210923
C5/20210901/00455,Inundacion,2021-09-01,19.435285,-99.071406
C5/20210901/00573,Inundacion,2021-09-01,19.251028,-99.091492
C5/20210901/00711,Inundacion,2021-09-01,19.486376,-99.133268
C5/20210901/00255,Inundacion,2021-09-01,19.448097,-99.103517
C5/20210901/00413,Encharcamiento,2021-09-01,19.308752,-99.105361
C5/20210901/00442,Encharcamiento,2021-09-01,19.304047,-99.102569
C5/20210901/00128,Encharcamiento,2021-09-01,19.403288,-99.200411
C5/20210901/00076,Encharcamiento,2021-09-01,19.387847,-99.266376
C5/20210901/00166,Inundacion,2021-09-01,19.490723,-99.104111
C5/20210901/00269,Inundacion,2021-09-01,19.448665,-99.102354
C5/20210905/06767,Encharcamiento,2021-09-05,19.526464,-99.147545
C5/20210905/07194,Inundacion,2021-09-05,19.528515,-99.149099
C5/20210906/01506,Encharcamiento,2021-09-06,19.504925,-99.199336
C5/20210905/07257,Inundacion,2021-09-05,19.526464,-99.147545
C5/20210906/03513,Inundacion,2021-09-06,19.527587,-99.147592
C5/20210906/03566,Inundacion,2021-09-06,19.528376,-99.147476
C5/20210905/06625,Inundacion,2021-09-05,19.526464,-99.147545
C5/20210906/03199,Inundacion,2021-09-06,19.544358,-99.136882
C5/20210906/03812,Inundacion,2021-09-06,19.528997,-99.148064
C5/20210906/03767,Inundacion,2021-09-06,19.526464,-99.147545
C5/20210901/00396,Encharcamiento,2021-09-01,19.435285,-99.071406
C5/20210901/02329,Encharcamiento,2021-09-01,19.429105,-99.164702
C5/20210901/00706,Inundacion,2021-09-01,19.483409,-99.136743
C5/20210901/02624,Inundacion,2021-09-01,19.287837,-99.032123
C5/20210901/01162,Encharcamiento,2021-09-01,19.437242,-99.20594
C5/20210901/01945,Encharcamiento,2021-09-01,19.426068,-99.155762
